id,pdf,image,clicks,impressions,text,url,spend_amount,spend_currency,created,ended
3478,data/2016-05/P(1)0006125.pdf,images/3478.png,0,258,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-10T07:32:25-07:00,
3479,data/2016-05/P(1)0006127.pdf,images/3479.png,0,0,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T00:17:48-07:00,
3480,data/2016-05/P(1)0006129.pdf,images/3480.png,0,17,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T01:43:47-07:00,
3481,data/2016-05/P(1)0006131.pdf,images/3481.png,3,543,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,286.54,RUB,2016-05-11T04:47:33-07:00,
3482,data/2016-05/P(1)0006133.pdf,images/3482.png,0,252,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-10T07:32:26-07:00,
3483,data/2016-05/P(1)0006135.pdf,images/3483.png,0,10,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T00:17:48-07:00,
3484,data/2016-05/P(1)0006137.pdf,images/3484.png,0,21,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T01:43:47-07:00,
3485,data/2016-05/P(1)0006139.pdf,images/3485.png,0,134,"Free online player! Jump in the world of free music! Click and download for ur
browser musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T04:47:33-07:00,
3486,data/2016-05/P(1)0006141.pdf,images/3486.png,1,411,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,36.69,RUB,2016-05-10T07:27:08-07:00,
3487,data/2016-05/P(1)0006143.pdf,images/3487.png,0,7,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T00:17:48-07:00,
3488,data/2016-05/P(1)0006145.pdf,images/3488.png,0,23,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T01:43:47-07:00,
3489,data/2016-05/P(1)0006147.pdf,images/3489.png,5,319,"First online player for ur browser! Listen everything for free! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,373.66,RUB,2016-05-11T04:47:33-07:00,
3490,data/2016-05/P(1)0006149.pdf,images/3490.png,4,688,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,156.29,RUB,2016-05-10T07:30:53-07:00,
3491,data/2016-05/P(1)0006151.pdf,images/3491.png,0,20,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T00:17:48-07:00,
3492,data/2016-05/P(1)0006153.pdf,images/3492.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T01:43:47-07:00,
3493,data/2016-05/P(1)0006155.pdf,images/3493.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T04:47:33-07:00,
3494,data/2016-05/P(1)0006157.pdf,images/3494.png,3,378,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,152.33,RUB,2016-05-10T07:30:52-07:00,
3495,data/2016-05/P(1)0006159.pdf,images/3495.png,0,17,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T00:17:48-07:00,
3496,data/2016-05/P(1)0006161.pdf,images/3496.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T01:43:47-07:00,
3497,data/2016-05/P(1)0006163.pdf,images/3497.png,0,0,"Free online player! Just add in ur browser and jump in the world of free music!
musicfb.info FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T04:47:33-07:00,
3498,data/2016-05/P(1)0006165.pdf,images/3498.png,1,274,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,80.33,RUB,2016-05-10T07:28:23-07:00,
3499,data/2016-05/P(1)0006167.pdf,images/3499.png,0,16,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T00:17:48-07:00,
3500,data/2016-05/P(1)0006169.pdf,images/3500.png,0,0,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T01:43:47-07:00,
3501,data/2016-05/P(1)0006171.pdf,images/3501.png,0,0,"Free music extension! Be online and listen anything u like! musicfb.info
FaceMusic Stop A.|.

",https://musicfb.info/,0.00,USD,2016-05-11T04:47:33-07:00,
3502,data/2015-10/P(1)0006173.pdf,,0,0,"This is the real problem
",https://www.facebook.com/Stop-Refugees-831055207009551/,0.00,USD,2015-10-13T03:36:57-07:00,2015-10-14T03:36:56-07:00
3503,data/2016-08/P(1)0006174.pdf,images/3503.png,681,4650,"Thousands of Americans have already signed a petition to ban Clinton
dynasty from owning the White House. Thousands of people demand to
disavow support for Hillary Clinton and to disqualify her from participating in
2016 presidential race.

Dynastic succession of the Clinton family in American politics breaches the
core democratic principles laid out by our Founding Fathers.

Corrupt corporations and Clinton foundation have already helped Hillary
evade imprisonment for her wrongdoings.

A president from the same self—perpetuating dynasty will further rupture the
American political system, turning American democracy into a monarchy.

Join us. Sign and share the petition using #SayNoToPoIiticalDynasties.
America needs YOUR help We call for disqualification and removal of Hillary
Clinton from the presidential ballot as dynastic succession of the Clinton
family in American politics breaches the core democratic principles laid out by
our Founding Fathers. We demand members of one family legislatively
banned from holding the s... Disavow support for the Clinton political dynasty.
Disqualify and remove Hillary Clinton from 2016 Presidential Ballot | We the
People: Your Voice in Our Government Make America Great Again Donald J
Trump for President

",https://petitions.whitehouse.gov/petition/disavow-support-CIinton-political-,1842.68,RUB,2016-08-05T02:38:49-07:00,2016-08-06T02:38:47-07:00
3504,data/2016-08/P(1)0006176.pdf,images/3504.png,169,1011,,https://www.facebook.com/wethepeoplepetitions/posts/501304456731720,550.80,RUB,2016-08-05T01:24:42-07:00,2016-08-06T01:24:41-07:00
3505,data/2016-08/P(1)0006178.pdf,images/3505.png,950,6869,"We call for disqualification and removal of Hillary Clinton from the presidential
ballot as dynastic succession of the Clinton family in American politics
breaches the core democratic principles laid out by our Founding Fathers.
Sign the petition! We call for disqualification and removal of Hillary Clinton
from the presidential ballot as dynastic succession of the Clinton family in
American politics breaches the core democratic principles laid out by our
Founding Fathers. We demand members of one family legislatively banned
from holding the s... Disavow support for the Clinton political dynasty.
Disqualify and remove Hillary Clinton from 2016 Presidential Ballot | We the
People: Your Voice in Our Government Bernie Sanders for President

",https://petitions.whitehouse.gov/petition/disavow-support-CIinton-political-,5000.00,RUB,2016-08-03T01:50:38-07:00,2016-08-04T01:50:35-07:00
3506,data/2017-01/P(1)0006180.pdf,images/3506.png,23,784,"Adore Photoshop Happy Snake With A Mouthful Of Egg
2017-01-172017-01-17 0 Comment This is one of the best I've seen! Holy
smokes! Share on FacebookShare on Twitter Adore Photoshop Happy Snake
With A Mouthful Of Egg 2017-01-172017-01-17 0 Comment This is one of the
best I've seen! Holy smokes! Share on FacebookShare on Twitter Happy
Snake With A Mouthful Of Egg — DuDeers dudeers.com

",http://dudeers.com/2017/01/17/happy-snake-with-a-mouthfuI-of-egg/,106.65,RUB,2017-01-19T07:15:49-08:00,2017-01-20T07:15:49-08:00
3507,data/2017-01/P(1)0006182.pdf,images/3507.png,36,1132,"Brexit may be a threat to both, researchers think. Stranger Things There Are
More Sheep Than People In Wales By Now 2016-12-232016-12—26 0
Comment Agriculture, census, farming Brexit may be a threat to both,
researchers think. Share on FacebookShare on Twitter At the moment there
are 9.81 million sheep and lambs in Wales, and only 3,026,000 people...
There Are More Sheep Than People In Wales By Now — DuDeers
dudeers.com

",http://dudeers.com/2016/12/23/there-are-more-sheep-than-peopIe-in-wales-,200.00,RUB,2017-01-10T07:26:05-08:00,2017-01-11T15:34:00-08:00
3508,data/2017-01/P(1)0006184.pdf,images/3508.png,31,768,"Natalie Portman is a big star, but even she earns significantly less money
than here male co-stars. Celebro Natalie Portman Talks About The Gender
Wage Gap In Hollywood 2017-01-112017-01-11 0 Comment Natalie Portman
is a big star, but even she earns significantly less money than here male 00-
stars. Share on FacebookShare on Twitter read more on E! Natalie Portman
Talks About The Gender Wage Gap In Hollywood — DuDeers dudeers.com

",http://dudeers.com/2017/01/11/nata|ie-portman-talks-about-the-gender—wage-,200.00,RUB,2017-01-12T07:08:58-08:00,2017-01-13T07:08:58-08:00
3509,data/2017-01/P(1)0006186.pdf,images/3509.png,16,755,"Tonight Show with Jimmy Fallon is very popular, but people aren't sure about
his sincerity... Celebro DudeTube The Truth About Jimmy Fallon
2017-01-102017-01-10 0 Comment Tonight Show with Jimmy Fallon is very
popular, but people aren't sure about his sincerity... Share on FacebookShare
on Twitter The Truth About Jimmy Fallon — DuDeers dudeers.com

",http://dudeers.com/2017/01/10/the-truth-about-jimmy-fallon/,199.50,RUB,2017-01-11T07:18:17-08:00,2017-01-12T14:25:00-08:00
3510,data/2017-01/P(1)0006188.pdf,images/3510.png,22,815,"If you ever wondered... Q&A What Makes Dreaming So Much More Vivid And
Memorable Than Just Thinking? 2017-01-092017-01-10 0 Comment Share
on FacebookShare on Twitter Source What Makes Dreaming So Much More
Vivid And Memorable Than Just Thinking? — DuDeers dudeers.com

",http://dudeers.com/2017/01/09/what-makes-dreaming-so—much-more-vivid-,200.00,RUB,2017-01-10T05:03:27-08:00,2017-01-11T05:03:27-08:00
3511,data/2017-01/P(1)0006190.pdf,images/3511.png,33,1003,"Do you remember the other Nice Peter vs Epiclloyd rap battle that took place
5 years ago?? Here's the new one! DudeTube Epic Rap Battles Of History
Season Finale. 2017-01-11 0 Comment Do you remember the other Nice
Peter vs Epiclloyd rap battle that took place 5 years ago?? Share on
FacebookShare on Twitter More ERB you can find on their youtube Channel.
Epic Rap Battles Of History Season Finale. — DuDeers dudeers.com

",http://dudeers.com/2017/01/11lepic-rap-battles-of-history-season-fihale/,196.35,RUB,2017-01-11T07:10:38-08:00,2017-01-12T07:10:38-08:00
3512,data/2017-01/P(1)0006192.pdf,images/3512.png,15,684,"Why Do We Count Seconds, Hours, Days, And Weeks In Weird Terms Like
60, 24, 7 And 52 But Once We Get To Years We Go Into Base Ten (Decades,
Centuries, etc.)?

Check the link below to know the answer! Q&A Why Do We Count Seconds,
Hours, Days, And Weeks In Weird Terms Like 60, 24, 7 And 52 But Once We
Get To Years We Go Into Base Ten (Decades, Centuries, etc.)?
2017-01-112017-01-12 0 Comment Seems odd. Never thought about it until
now. Share on FacebookShare on Twitter For more answer Check this... Why
Do We Count Seconds, Hours, Days, And Weeks In Weird Terms Like 60, 24,
7 And 52 But Once We Get To Years We Go Into Base Ten (Decades,
Centuries, etc.)? — DuDeers dudeers.com

",http://dudeers.com/2017/01/11/why-do—we-count-seconds-hours-days-and-we,200.00,RUB,2017-01-12T07:10:23-08:00,2017-01-13T08:17:00-08:00
3513,data/2017-01/P(1)0006194.pdf,images/3513.png,61,1220,"If Spotify is looking to create some new jobs a customer service department
able to answer a phone call would be a good place to start. Stranger Things
Spotify Offers Barack Obama A Job As ‘President Of Playlists’
2017-01-102017-01-10 0 Comment If Spotify is looking to create some new
jobs a customer service department able to answer a phone call would be a
good place to start. Share on FacebookShare on Twitter Read more. Spotify
Offers Barack Obama A Job As ‘President Of Playlists’ — DuDeers
dudeers.com

",http://dudeers.com/2017/01/10/spotify-offers-barack-obama-a-job-as-,198.96,RUB,2017-01-11T07:22:21-08:00,2017-01-12T16:30:00-08:00
3514,data/2017-01/P(1)0006196.pdf,images/3514.png,37,1066,"This year had some good ones, but you already know them, so here's the list
of the movies that were not so good DudeTube The Worst Movies of 2016
2016-12-302016-12-30 0 Comment This year had some good ones, but you
already know them, so here's the list of the movies that were not so good
Share on FacebookShare on Twitter The Worst Movies of 2016 — DuDeers
dudeers.com

",http://dudeers.com/2016/12/30/the-worst-movies-of-2016/,200.00,RUB,2017-01-10T07:22:59-08:00,2017-01-11T14:31:00-08:00
3515,data/2017-05/P(1)0006198.pdf,images/3515.png,1179,12275,"How can you bring peace to another nation when you have no peace in your
own country?

Someone help me understand this white man's tactics.

We talk about racism everywhere, but then in actual fact we talking about
inter—human relationship, international relations and seeing other humans as
equal and not interiors.

This war has brought nothing positive and the poor, the masses, people of

color are the ones suffering.
Let this sink in!!

#wokeblacks #PanAfricanism #BIackNationalism #BIackEmpowerment
#AfricanEmpowerment #AfricanAndProud #BIackAndProud #BIaCkPride
#BIackPower #BIackLivesMatter #Amerikkka #UnapologeticallyBlack
#UnapologeticallyAfrican #BIacklnAmerica #BlaoklsBeautiful #KnowThySelf
#KnowledgeOfSelf #KnowledgeOfSeIflsANationaIity
#EconomicEmpowerment #lntegrationFailed #WhiteLiesMatter #Eduoation
#AfricanUnifioation #AfricanUnity #BIackLove #theblaokmancan #brotherhood
#kings

",https://www.facebook.com/Woke-B|acks-294234600956431/,300.00,RUB,2017-05-18T07:29:08-07:00,2017-05-19T07:29:08-07:00
3516,data/2016-08/P(1)0006200.pdf,images/3516.png,21,182,"Korryn Gaines is being betrayed by the system that was designed to oppress
and humiliate black people.

",https://www.facebook.com/BlaCk-Matters-US-1075818609180859/,100.00,RUB,2016-08-12T02:56:24-07:00,2016-08-13T06:54:58-07:00
3517,data/2017-05/P(1)0006202.pdf,images/3517.png,2732,21892,"We always condemn racism and terrorism because they only affect the poor
and less privilege in society. So don't be fooled into making this mistake: The
war in Syria is just another rich white man's way to profit at the cost of
innocent lives... and yes, Flint is stillwithout Clean water.

#wokeblacks #PanAfricanism #BlackNationalism #BlackEmpowerment
#AfricanEmpowermeht #AfricanAndProud #BlaCkAndProud #BlackPride
#BlackPower #BlackLivesMatter #Amerikkka #UnapologeticallyBlack
#UnapologeticallyAfrican #BlacklhAmerica #BIackIsBeautiful #KnowThySelf
#KnowledgeOfSelf #KnowledgeOfSelflsANationality
#EconomicEmpowerment #IhtegrationFailed #WhiteLiesMatter #Education
#AfricanUnification #AfricanUnity #BlackLove #theblackmancan #brotherhood
#kings

",https://www.facebook.com/Woke-B|acks-294234600956431/,900.00,RUB,2017-05-25T00:42:39-07:00,2017-05-29T00:42:39-07:00
3518,data/2017-05/P(1)0006204.pdf,images/3518.png,0,0,"Unite Black people worldwide, for we are weak because we are divided!
Woke Blacks

",https://www.facebook.com/Woke-B|acks-294234600956431/,0.00,USD,2017-05-25T00:44:08-07:00,
3519,data/2015-07/P(1)0006206.pdf,images/3519.png,0,0,"Best patriotic page ever! Join!
",https://www.facebook.com/patriototus,0.00,USD,2015-07-08T05:49:40-07:00,
